Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16
B_-3_4_P_BLUE_-3_-5_-3_1_-1_3_P_ORANGE_-4_3_-3_4_-1_4,1,1,0,2,2,0.5,0.0,0.17799954,0.0042645186,0.17373502,0.18226406,0.008302372,0.0011994434,0.007102928,0.009501815
B_-1_-1_P_BLUE_-1_-1_-1_-1_2_-5_P_ORANGE_-4_4_-1_1_0_-1,1,1,0,2,2,0.5,0.0,0.1777418,0.06465783,0.11308397,0.24239963,0.063755184,0.02479699,0.038958196,0.08855218
B_-4_3_P_BLUE_-4_3_-2_0_1_4_P_ORANGE_-4_2_-4_3_-1_4,1,1,0,2,2,0.5,0.0,0.17661558,0.11552227,0.061093308,0.29213786,0.25182587,0.20364478,0.048181087,0.45547065
B_3_-4_P_BLUE_0_-4_1_-5_3_-4_P_ORANGE_1_-1_2_-5_3_-2,1,1,0,2,2,0.5,0.0,0.17650974,0.0057469606,0.17076278,0.1822567,0.11713046,0.07032733,0.04680313,0.18745779
B_-3_-1_P_BLUE_-3_-2_-3_1_0_0_P_ORANGE_-3_-5_-2_0_3_-4,1,1,0,2,2,0.5,0.0,0.17640705,0.0020981133,0.17430894,0.17850517,0.31155688,0.0231065,0.2884504,0.3346634
B_3_4_P_BLUE_-1_4_3_0_3_4_P_ORANGE_0_3_0_4_3_4,1,1,0,2,2,0.5,0.0,0.17627217,0.012592569,0.1636796,0.18886474,0.004789087,0.00070980703,0.00407928,0.005498894
B_3_-4_P_BLUE_-1_-3_3_-5_3_-4_P_ORANGE_2_-1_3_-4_3_-2,1,1,0,2,2,0.5,0.0,0.17610703,0.015850917,0.16025612,0.19195795,0.116425745,0.013160728,0.10326502,0.12958647
B_-4_-3_P_BLUE_-3_-5_-3_-5_-2_-4_P_ORANGE_-3_-1_-1_-5_-1_0,1,1,0,2,2,0.5,0.0,0.17595518,0.043757915,0.13219726,0.21971309,0.14063776,0.008624412,0.13201334,0.14926216
B_-4_-3_P_BLUE_-4_-4_-2_-5_0_-5_P_ORANGE_-4_-3_-3_0_-2_-5,1,1,0,2,2,0.5,0.0,0.17587568,0.108464584,0.06741109,0.28434026,0.13320714,0.04042893,0.09277822,0.17363608
B_-1_0_P_BLUE_-3_-5_-1_-2_0_0_P_ORANGE_-1_-1_-1_0_2_3,1,1,0,2,2,0.5,0.0,0.17586887,0.0887663,0.08710258,0.26463518,0.16338523,0.14823185,0.01515338,0.31161708
B_0_-5_P_BLUE_0_-6_0_-5_1_-4_P_ORANGE_0_-5_1_-3_2_-4,1,1,0,2,2,0.5,0.0,0.17552555,0.06986763,0.105657905,0.24539317,0.3878622,0.08901256,0.29884964,0.47687477
B_-2_0_P_BLUE_-3_-5_-2_0_-1_-1_P_ORANGE_-4_3_-1_0_-1_0,1,1,0,2,2,0.5,0.0,0.17538792,0.039649554,0.13573837,0.21503748,0.051565915,0.0003146436,0.05125127,0.051880557
B_3_-3_P_BLUE_-1_-5_1_-5_3_-3_P_ORANGE_-4_-4_2_-1_3_-3,1,1,0,2,2,0.5,0.0,0.17521875,0.06898407,0.10623468,0.24420281,0.04268812,0.016100079,0.026588041,0.0587882
B_3_-4_P_BLUE_-1_-4_2_-5_2_-4_P_ORANGE_0_0_2_-5_3_-3,1,1,0,2,2,0.5,0.0,0.17475891,0.032181658,0.14257725,0.20694056,0.046293356,0.0038373992,0.042455956,0.050130755
B_-1_-1_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-3_4_0_-1_0_0,1,1,0,2,2,0.5,0.0,0.17411886,0.094978794,0.07914006,0.26909766,0.22357057,0.032251194,0.19131938,0.25582176
B_-2_-1_P_BLUE_-3_-3_-2_0_0_0_P_ORANGE_-2_-1_-1_-1_3_2,1,1,0,2,2,0.5,0.0,0.17358118,0.023339383,0.15024179,0.19692056,0.28656816,0.005807087,0.2807611,0.29237527
B_3_2_P_BLUE_-2_4_1_1_3_2_P_ORANGE_0_4_2_3_2_4,1,1,0,2,2,0.5,0.0,0.17296416,0.0970006,0.075963564,0.26996475,0.109739,0.012748852,0.096990146,0.12248785
B_-3_4_P_BLUE_-4_0_-4_4_-1_1_P_ORANGE_-3_4_-3_4_-1_4,1,1,0,2,2,0.5,0.0,0.1725274,1.3120474e-05,0.17251429,0.17254053,0.012401734,0.003735641,0.0086660925,0.016137375
B_-4_3_P_BLUE_-4_0_-4_2_1_-3_P_ORANGE_-4_3_-4_4_2_2,1,1,0,2,2,0.5,0.0,0.17204815,0.011588499,0.16045965,0.18363665,0.15929599,0.11224289,0.047053106,0.27153888
B_1_-5_P_BLUE_-3_-2_0_-6_1_-5_P_ORANGE_-1_-5_0_-3_1_-4,1,1,0,2,2,0.5,0.0,0.17198111,0.09161027,0.08037084,0.26359138,0.52779853,0.06735319,0.46044534,0.5951517
B_3_3_P_BLUE_2_1_3_0_3_4_P_ORANGE_0_3_1_4_3_3,1,1,0,2,2,0.5,0.0,0.17170489,0.029216833,0.14248805,0.20092171,0.041519765,0.005828049,0.035691716,0.047347814
B_2_2_P_BLUE_-2_0_2_0_2_2_P_ORANGE_0_3_1_4_3_2,1,1,0,2,2,0.5,0.0,0.17157945,0.017812274,0.15376717,0.18939172,0.004621901,0.00013294443,0.0044889566,0.0047548455
B_3_-4_P_BLUE_0_-6_2_-5_3_-4_P_ORANGE_-3_-5_-3_4_3_-3,1,1,0,2,2,0.5,0.0,0.17120369,0.10103281,0.07017087,0.2722365,0.0068974057,0.001059101,0.0058383048,0.007956507
B_-4_3_P_BLUE_-4_1_-4_3_-1_-2_P_ORANGE_-4_3_-3_4_-1_4,1,1,0,2,2,0.5,0.0,0.17119557,0.14091648,0.030279089,0.31211203,0.10344729,0.08444677,0.01900052,0.18789406
B_2_-1_P_BLUE_-2_0_2_0_3_-2_P_ORANGE_-2_4_1_0_2_0,1,1,0,2,2,0.5,0.0,0.17116277,0.06738562,0.10377715,0.23854838,0.08973124,0.042168967,0.04756227,0.1319002
B_2_4_P_BLUE_-4_-1_2_0_3_3_P_ORANGE_1_3_2_0_2_4,1,1,0,2,2,0.5,0.0,0.1711122,0.13092372,0.040188473,0.30203593,0.032666735,0.01101652,0.021650217,0.043683257
B_1_-2_P_BLUE_-1_0_0_0_3_-4_P_ORANGE_-3_3_0_0_1_-1,1,1,0,2,2,0.5,0.0,0.17102434,0.08275072,0.088273615,0.25377506,0.1800445,0.019003473,0.16104104,0.19904798
B_2_-2_P_BLUE_1_-1_2_-3_2_-2_P_ORANGE_2_-2_2_2_3_-2,1,1,0,2,2,0.5,0.0,0.17057757,0.007568687,0.16300888,0.17814626,0.20623907,0.025512487,0.18072659,0.23175156
B_-4_4_P_BLUE_-4_2_-3_3_-1_1_P_ORANGE_-4_4_-2_4_-1_4,1,1,0,2,2,0.5,0.0,0.17054024,0.08461974,0.085920505,0.25515997,0.017512683,0.0077492925,0.009763391,0.025261976
B_-4_3_P_BLUE_-4_-1_-4_2_-2_-2_P_ORANGE_-4_3_-3_1_1_2,1,1,0,2,2,0.5,0.0,0.17033601,0.09797138,0.07236463,0.2683074,0.07347658,0.04953654,0.023940042,0.12301312
B_0_0_P_BLUE_-2_-4_0_-3_1_-5_P_ORANGE_-1_2_-1_3_0_2,1,1,0,2,2,0.5,0.0,0.17032194,0.0006172955,0.16970465,0.17093924,0.16785009,0.0068038404,0.16104625,0.17465393
B_-3_3_P_BLUE_-4_3_-1_1_1_4_P_ORANGE_-3_4_-2_3_-2_4,1,1,0,2,2,0.5,0.0,0.17019041,0.015095994,0.15509441,0.1852864,0.052281052,0.046781912,0.005499141,0.099062964
B_-4_-4_P_BLUE_-4_-4_-4_-4_-1_-5_P_ORANGE_-4_-4_-4_-3_-3_-1,1,1,0,2,2,0.5,0.0,0.17014906,0.04682619,0.12332286,0.21697524,0.11685063,0.01692539,0.09992524,0.13377602
B_-4_-1_P_BLUE_-4_-1_-3_-4_-2_-3_P_ORANGE_-4_-1_-4_1_0_0,1,1,0,2,2,0.5,0.0,0.1701273,0.0023872256,0.16774008,0.17251453,0.09940694,0.054622997,0.044783942,0.15402994
B_3_0_P_BLUE_1_0_3_-2_3_2_P_ORANGE_1_1_3_0_3_2,1,1,0,2,2,0.5,0.0,0.16991246,0.15237299,0.017539471,0.32228544,0.2766835,0.016945228,0.2597383,0.29362875
B_-2_-2_P_BLUE_-4_-4_-1_-3_-1_-2_P_ORANGE_-4_0_-3_-4_-2_-3,1,1,0,2,2,0.5,0.0,0.16980924,0.032593086,0.13721615,0.20240232,0.35880357,0.076997146,0.28180644,0.43580073
B_-4_0_P_BLUE_-4_-2_-4_0_3_-1_P_ORANGE_-4_0_-4_2_1_1,1,1,0,2,2,0.5,0.0,0.16947213,0.16202796,0.007444176,0.33150008,0.17266941,0.051531114,0.12113829,0.22420052
B_0_0_P_BLUE_-4_-5_-1_-2_0_-1_P_ORANGE_-1_0_0_0_3_4,1,1,0,2,2,0.5,0.0,0.16921653,0.107110634,0.06210589,0.27632716,0.058481,0.021790722,0.036690276,0.08027172
B_-4_0_P_BLUE_-3_-1_-3_-1_-1_-2_P_ORANGE_-4_1_-3_2_-3_3,1,1,0,2,2,0.5,0.0,0.16915977,0.0002624765,0.16889729,0.16942224,0.057863697,0.003933778,0.053929918,0.061797474
B_-4_-2_P_BLUE_-4_-4_-4_-2_-2_-5_P_ORANGE_-4_0_-3_-1_3_-2,1,1,0,2,2,0.5,0.0,0.16888282,0.022613786,0.14626904,0.19149661,0.07332375,6.753951e-05,0.07325621,0.07339129
B_2_-2_P_BLUE_1_-3_2_-2_3_-1_P_ORANGE_3_-2_3_1_3_3,1,1,0,2,2,0.5,0.0,0.16886163,0.020821989,0.14803964,0.18968362,0.21770874,0.028720729,0.18898802,0.24642947
B_0_0_P_BLUE_-2_-5_-2_-2_1_-4_P_ORANGE_-1_2_0_4_1_1,1,1,0,2,2,0.5,0.0,0.16868007,0.02145812,0.14722195,0.19013819,0.21430653,0.038055927,0.1762506,0.25236246
B_3_1_P_BLUE_0_-1_2_2_3_1_P_ORANGE_1_2_3_1_3_1,1,1,0,2,2,0.5,0.0,0.1685187,0.011822209,0.1566965,0.18034092,0.05430857,0.0008223485,0.05348622,0.055130918
B_0_-1_P_BLUE_-1_0_0_-2_3_-5_P_ORANGE_0_-1_0_0_3_3,1,1,0,2,2,0.5,0.0,0.1683017,0.060394667,0.10790703,0.22869636,0.22985397,0.06629749,0.16355649,0.29615146
B_-3_3_P_BLUE_-4_2_-4_4_-2_0_P_ORANGE_-4_4_-3_3_2_4,1,1,0,2,2,0.5,0.0,0.16802768,0.053251456,0.11477623,0.22127914,0.026564438,0.0059574135,0.020607024,0.03252185
B_0_0_P_BLUE_-1_-2_-1_0_3_-4_P_ORANGE_-4_3_0_-1_0_1,1,1,0,2,2,0.5,0.0,0.16783118,0.020939715,0.14689147,0.1887709,0.05493553,0.034463473,0.020472059,0.089399
B_-4_-4_P_BLUE_-4_-4_-1_-5_-1_-3_P_ORANGE_-4_-4_-4_-3_-3_-1,1,1,0,2,2,0.5,0.0,0.16760653,0.046581347,0.12102518,0.21418788,0.13349663,0.07505074,0.058445882,0.20854737
B_-1_-4_P_BLUE_-1_-5_-1_-5_-1_-4_P_ORANGE_-2_0_-1_-5_-1_-3,1,1,1,1,2,0.5,0.5,0.16751084,0.044141218,0.12336962,0.21165206,0.27589914,0.10190252,0.17399661,0.37780166
B_-4_4_P_BLUE_-4_4_-2_1_1_4_P_ORANGE_-3_4_-3_4_-1_4,1,1,0,2,2,0.5,0.0,0.1671373,0.0018154234,0.16532187,0.16895272,0.031703424,0.009755258,0.021948164,0.04145868
B_1_-1_P_BLUE_0_0_1_-3_1_0_P_ORANGE_0_-1_0_0_1_2,1,1,0,2,2,0.5,0.0,0.16699496,0.034909658,0.13208531,0.20190462,0.17179406,0.035749443,0.13604462,0.2075435
B_-4_-4_P_BLUE_-4_-5_-4_-4_-1_-5_P_ORANGE_-4_-3_-4_0_-3_-5,1,1,0,2,2,0.5,0.0,0.16657415,0.04309439,0.12347977,0.20966855,0.1141615,0.022829808,0.09133169,0.1369913
B_-1_-1_P_BLUE_-3_-5_-1_-1_-1_-1_P_ORANGE_0_0_0_1_3_3,1,1,0,2,2,0.5,0.0,0.16632608,0.10245463,0.06387144,0.2687807,0.2345363,0.040532455,0.19400385,0.27506876
B_2_-4_P_BLUE_1_-4_2_-4_2_-2_P_ORANGE_0_-6_1_0_2_-3,1,1,0,2,2,0.5,0.0,0.16606247,0.0050169975,0.16104548,0.17107947,0.19355479,0.00986553,0.18368925,0.20342031
B_3_0_P_BLUE_-3_-3_1_-1_2_0_P_ORANGE_-1_-1_1_-1_3_2,1,1,0,2,2,0.5,0.0,0.16593656,0.083705574,0.08223099,0.24964213,0.15543519,0.018242672,0.13719252,0.17367786
B_-1_-1_P_BLUE_-1_-1_-1_-1_2_-5_P_ORANGE_-3_3_0_0_0_0,1,1,0,2,2,0.5,0.0,0.16543715,0.039468303,0.12596884,0.20490545,0.14913628,0.009425059,0.13971122,0.15856133
B_-2_0_P_BLUE_-2_0_-1_-1_2_-3_P_ORANGE_-3_2_-1_0_1_-1,1,1,0,2,2,0.5,0.0,0.16513412,0.08027689,0.08485723,0.24541101,0.051408067,0.008493418,0.04291465,0.059901487
B_1_-5_P_BLUE_-1_-5_1_-5_3_-4_P_ORANGE_1_-5_1_-3_3_-1,1,1,0,2,2,0.5,0.0,0.16510904,0.13512427,0.029984785,0.3002333,0.26177323,0.10261844,0.1591548,0.36439168
B_-1_0_P_BLUE_-1_-1_0_-2_2_-5_P_ORANGE_-3_3_-1_1_0_-1,1,1,0,2,2,0.5,0.0,0.16481715,0.029576145,0.13524102,0.1943933,0.057621427,0.0019503329,0.055671096,0.05957176
B_-4_3_P_BLUE_-4_3_-3_0_-2_2_P_ORANGE_-4_3_-4_3_-1_4,1,1,0,2,2,0.5,0.0,0.16448174,0.04459694,0.119884804,0.20907868,0.07603186,0.02638987,0.049641997,0.10242174
B_-2_-5_P_BLUE_-4_-5_-2_-5_0_-5_P_ORANGE_-2_-4_-1_-5_1_-3,1,1,0,2,2,0.5,0.0,0.16421044,0.11457049,0.049639955,0.27878094,0.22263406,0.12631692,0.09631714,0.34895098
B_-4_-3_P_BLUE_-3_-4_-2_-5_2_-5_P_ORANGE_-4_-3_-2_-2_0_-4,1,1,0,2,2,0.5,0.0,0.16371512,0.032916293,0.13079883,0.19663142,0.0978461,0.009433083,0.088413015,0.10727918
B_-4_3_P_BLUE_-4_3_-3_0_-2_2_P_ORANGE_-4_3_-4_3_0_4,1,1,0,2,2,0.5,0.0,0.16365495,0.038601674,0.12505329,0.20225663,0.10014029,0.03123257,0.068907715,0.13137285
B_0_0_P_BLUE_-2_-4_-1_-1_0_-3_P_ORANGE_-2_4_0_0_1_3,1,1,0,2,2,0.5,0.0,0.16314237,0.053587276,0.10955509,0.21672964,0.1058203,0.030496564,0.07532374,0.13631687
B_1_-1_P_BLUE_0_0_1_-4_1_-1_P_ORANGE_0_-1_0_0_3_2,1,1,0,2,2,0.5,0.0,0.16277246,0.110618524,0.052153938,0.27339098,0.01129899,0.0021047746,0.009194216,0.013403765
B_2_-4_P_BLUE_0_-4_1_-5_2_-4_P_ORANGE_0_-5_0_-2_2_-5,1,1,0,2,2,0.5,0.0,0.1625875,0.057436712,0.105150774,0.2200242,0.11553519,0.003462948,0.112072244,0.11899814
B_3_-4_P_BLUE_0_-5_3_-5_3_-4_P_ORANGE_-1_-2_3_-4_3_-2,1,1,0,2,2,0.5,0.0,0.16248243,0.04026937,0.12221306,0.2027518,0.0896426,0.027944189,0.061698407,0.117586784
B_-4_-1_P_BLUE_-4_-3_-4_-1_-2_-5_P_ORANGE_-4_-3_-4_0_0_1,1,1,0,2,2,0.5,0.0,0.16243856,0.14937395,0.013064606,0.31181252,0.104628414,0.07228665,0.03234176,0.17691506
B_3_-4_P_BLUE_1_-5_1_-5_3_-4_P_ORANGE_-4_0_2_-5_3_-2,1,1,0,2,2,0.5,0.0,0.16243385,0.084574535,0.07785932,0.24700838,0.08074836,0.033578716,0.04716964,0.11432707
B_-1_-1_P_BLUE_-1_-1_-1_-1_2_-5_P_ORANGE_-4_3_-1_-1_0_-1,1,1,0,2,2,0.5,0.0,0.16225949,0.0122025525,0.15005693,0.17446204,0.11714321,0.09241626,0.024726953,0.20955946
B_1_-4_P_BLUE_-1_-4_2_-4_3_-1_P_ORANGE_0_0_1_-4_1_-3,1,1,0,2,2,0.5,0.0,0.16196327,0.018023953,0.14393932,0.17998722,0.37008816,0.0013941824,0.36869398,0.37148234
B_-4_-3_P_BLUE_-4_-4_-3_-5_1_-3_P_ORANGE_-4_-2_-3_-5_0_-1,1,1,0,2,2,0.5,0.0,0.16193427,0.058896255,0.10303802,0.22083053,0.13811179,0.043358836,0.094752945,0.18147062
B_1_-1_P_BLUE_-1_-2_0_-1_3_-4_P_ORANGE_0_0_0_0_3_3,1,1,0,2,2,0.5,0.0,0.1618348,0.028809428,0.13302538,0.19064423,0.07459726,0.03356829,0.041028973,0.108165555
B_3_-2_P_BLUE_1_-4_2_-5_3_-2_P_ORANGE_0_-2_3_-2_3_1,1,1,0,2,2,0.5,0.0,0.16070545,0.025813244,0.1348922,0.18651868,0.013593303,0.0053198445,0.008273459,0.018913148
B_-1_-1_P_BLUE_-3_-3_-1_-1_0_0_P_ORANGE_-1_-1_-1_-1_2_3,1,1,0,2,2,0.5,0.0,0.16025084,0.0073170587,0.15293378,0.1675679,0.15771712,0.07972459,0.077992536,0.2374417
B_-2_0_P_BLUE_-2_-1_-1_0_2_-4_P_ORANGE_-4_2_-2_-1_0_-1,1,1,0,2,2,0.5,0.0,0.16009742,0.0032956675,0.15680175,0.16339308,0.07340964,0.03664142,0.03676822,0.11005106
B_3_-3_P_BLUE_1_-5_2_-5_3_-3_P_ORANGE_-3_3_3_-3_3_-2,2,2,1,3,4,0.5,0.25,0.1598996,0.1076336,0.02027182,0.27524617,0.18274085,0.1004473,0.0858229,0.32421908
B_0_0_P_BLUE_-3_-4_-1_-3_0_-2_P_ORANGE_-1_0_0_1_0_3,1,1,0,2,2,0.5,0.0,0.15976961,0.04438703,0.115382574,0.20415664,0.17312032,0.016200326,0.15692,0.18932065
B_0_0_P_BLUE_-3_-4_-1_-4_0_-2_P_ORANGE_-2_1_0_3_1_1,1,1,0,2,2,0.5,0.0,0.1597496,0.00516025,0.15458935,0.16490985,0.15728791,0.054202322,0.103085585,0.21149023
B_2_-5_P_BLUE_1_-5_1_-4_2_-5_P_ORANGE_0_-5_2_-5_3_-3,1,1,0,2,2,0.5,0.0,0.1596168,0.15606871,0.0035480799,0.3156855,0.4850884,0.18084615,0.30424228,0.66593456
B_-4_2_P_BLUE_-4_2_-2_0_3_0_P_ORANGE_-4_3_-2_4_-1_2,1,1,0,2,2,0.5,0.0,0.15942302,0.10701332,0.0524097,0.26643634,0.11392384,0.11158315,0.0023406905,0.22550699
B_-1_-3_P_BLUE_-4_-2_-1_-4_-1_-4_P_ORANGE_-2_-1_-1_-4_1_-3,1,1,0,2,2,0.5,0.0,0.1593988,0.007205166,0.15219364,0.16660397,0.19877492,0.12043895,0.07833596,0.31921387
B_-4_3_P_BLUE_-4_1_-4_2_-1_-1_P_ORANGE_-3_3_-3_4_-1_3,1,1,0,2,2,0.5,0.0,0.15905419,0.09266257,0.06639161,0.25171676,0.054869857,0.001282908,0.05358695,0.056152765
B_-4_2_P_BLUE_-4_-2_-4_1_-1_0_P_ORANGE_-4_1_-4_2_0_3,1,1,0,2,2,0.5,0.0,0.15870506,0.057535928,0.10116913,0.21624099,0.047802452,0.034796666,0.013005785,0.08259912
B_1_-4_P_BLUE_0_-4_1_-5_1_-4_P_ORANGE_0_-5_0_-1_1_-4,1,1,0,2,2,0.5,0.0,0.15862891,0.14892247,0.009706442,0.30755138,0.32856774,0.010946721,0.31762102,0.33951446
B_1_-5_P_BLUE_0_-5_1_-5_1_-5_P_ORANGE_0_-5_0_-4_0_-2,1,1,0,2,2,0.5,0.0,0.15858407,0.15111153,0.0074725477,0.3096956,0.33890605,0.03539075,0.3035153,0.37429678
B_-1_0_P_BLUE_-1_-2_-1_-1_3_-4_P_ORANGE_-2_4_-1_3_0_0,1,1,0,2,2,0.5,0.0,0.15804613,0.019637398,0.13840872,0.17768352,0.018649139,0.0014663944,0.017182745,0.020115534
B_-2_-1_P_BLUE_-4_-4_-1_0_0_-1_P_ORANGE_-4_3_-1_0_0_0,1,1,0,2,2,0.5,0.0,0.15739149,0.029868312,0.12752317,0.1872598,0.088450246,0.020190403,0.06825984,0.10864065
B_-4_-1_P_BLUE_-4_-1_-4_2_3_-4_P_ORANGE_-4_-1_-4_2_2_4,1,1,0,2,2,0.5,0.0,0.15716612,0.018230535,0.1389356,0.17539667,0.035185177,0.004255742,0.030929435,0.03944092
B_-1_-1_P_BLUE_-3_-3_0_0_0_0_P_ORANGE_-1_-1_0_0_2_2,1,1,0,2,2,0.5,0.0,0.1570731,0.0749245,0.082148604,0.2319976,0.24426295,0.021162972,0.22309998,0.26542592
B_-4_0_P_BLUE_-4_0_-2_-3_1_2_P_ORANGE_-4_0_-3_4_-2_1,1,1,0,2,2,0.5,0.0,0.15662585,0.025123209,0.13150264,0.18174906,0.061385907,0.013011312,0.048374597,0.07439722
B_3_-4_P_BLUE_0_-5_3_-4_3_-4_P_ORANGE_-1_-5_2_-2_3_-4,1,1,0,2,2,0.5,0.0,0.1566162,0.14090128,0.015714902,0.29751748,0.18161878,0.07305833,0.10856046,0.25467712
B_0_-1_P_BLUE_-1_0_0_0_3_-3_P_ORANGE_-3_3_0_0_0_0,1,1,0,2,2,0.5,0.0,0.1563805,0.0647057,0.091674805,0.2210862,0.2374653,0.07962336,0.15784195,0.31708866
B_-3_2_P_BLUE_-3_-2_-3_3_-1_0_P_ORANGE_-4_2_-2_2_-2_4,1,1,0,2,2,0.5,0.0,0.1562185,0.02222959,0.1339889,0.17844808,0.05497085,0.011474561,0.04349629,0.06644541
B_-2_-5_P_BLUE_-2_-5_-1_-4_3_-1_P_ORANGE_-4_-2_-3_-4_-1_-1,1,1,0,2,2,0.5,0.0,0.15612808,0.01530809,0.14081998,0.17143616,0.05858659,0.009698814,0.048887778,0.068285406
B_-3_-1_P_BLUE_-4_-3_-3_-1_0_0_P_ORANGE_-2_-1_0_0_2_3,1,1,0,2,2,0.5,0.0,0.15609655,0.050262563,0.10583399,0.20635912,0.113481976,0.024584137,0.08889784,0.13806611
B_1_4_P_BLUE_1_2_2_4_3_-1_P_ORANGE_1_4_1_4_3_2,1,1,0,2,2,0.5,0.0,0.15553176,0.06415502,0.09137675,0.21968679,0.13485254,0.1190906,0.015761936,0.25394315
B_1_-1_P_BLUE_-3_-4_-1_-1_1_-1_P_ORANGE_-1_-1_1_-1_3_2,1,1,0,2,2,0.5,0.0,0.15514296,0.07800481,0.077138156,0.23314777,0.1668784,0.008642457,0.15823595,0.17552087
B_-4_0_P_BLUE_-4_-1_-4_0_-1_0_P_ORANGE_-4_-1_-4_1_-2_2,1,1,0,2,2,0.5,0.0,0.15484342,0.1194278,0.035415616,0.27427122,0.14624694,0.040068544,0.10617839,0.18631548
B_1_-5_P_BLUE_-1_-5_1_-5_1_-4_P_ORANGE_-1_-5_1_-3_2_-5,1,1,0,2,2,0.5,0.0,0.15465647,0.07444367,0.080212794,0.22910014,0.3730235,0.07625832,0.29676518,0.4492818
B_0_-1_P_BLUE_-1_-1_-1_0_3_-4_P_ORANGE_-4_4_-1_-1_1_-1,1,1,0,2,2,0.5,0.0,0.15435436,0.039790638,0.11456372,0.194145,0.2008853,0.015544184,0.18534112,0.21642949
B_-4_-2_P_BLUE_-4_-5_-4_-3_-1_-4_P_ORANGE_-4_-4_-4_0_0_-2,1,1,0,2,2,0.5,0.0,0.15370591,0.11448874,0.039217163,0.26819465,0.06409321,0.043274317,0.020818891,0.10736752
B_-2_3_P_BLUE_-3_0_-2_3_-1_-1_P_ORANGE_-2_3_-2_4_1_2,1,1,0,2,2,0.5,0.0,0.15339452,0.09420405,0.059190474,0.24759857,0.053845342,0.04256528,0.011280065,0.09641062
B_-2_1_P_BLUE_-3_-2_-3_1_0_1_P_ORANGE_-3_1_-1_4_3_3,1,1,0,2,2,0.5,0.0,0.15320171,0.051558692,0.10164302,0.2047604,0.14927864,0.01854194,0.1307367,0.16782057
B_-3_-2_P_BLUE_-4_-3_-2_-1_-1_1_P_ORANGE_-2_0_-1_-2_2_3,1,1,0,2,2,0.5,0.0,0.15320167,0.0697465,0.08345516,0.22294816,0.16948055,0.017674059,0.15180649,0.1871546
B_0_0_P_BLUE_-3_-5_-1_-2_-1_0_P_ORANGE_-1_0_-1_1_2_4,1,1,0,2,2,0.5,0.0,0.15308714,0.12447402,0.028613124,0.27756116,0.12651528,0.05255055,0.07396474,0.17906584
B_-3_4_P_BLUE_-4_-3_-4_0_-3_3_P_ORANGE_-4_3_-1_4_0_4,1,1,0,2,2,0.5,0.0,0.15297054,0.0067931414,0.1461774,0.15976368,0.0034374776,0.002106714,0.0013307635,0.0055441917
B_-2_-2_P_BLUE_-2_-3_-2_-2_1_-4_P_ORANGE_-3_-5_0_-1_0_0,1,1,0,2,2,0.5,0.0,0.15261842,0.009396315,0.14322211,0.16201474,0.11101045,0.0020259805,0.10898447,0.11303643
B_-3_-2_P_BLUE_-4_-3_-2_-1_0_0_P_ORANGE_-2_0_-1_-1_2_3,1,1,0,2,2,0.5,0.0,0.1526024,0.0713084,0.081294015,0.22391081,0.10183193,0.0046548694,0.09717706,0.1064868
B_-4_-2_P_BLUE_-4_-4_-4_-2_-1_-2_P_ORANGE_-4_-2_-4_-1_-2_0,1,1,0,2,2,0.5,0.0,0.1525934,0.010525882,0.14206752,0.16311929,0.0298495,0.0012639994,0.0285855,0.031113498
B_-1_0_P_BLUE_-1_0_0_-1_3_-5_P_ORANGE_-4_3_-1_0_0_0,1,1,0,2,2,0.5,0.0,0.15196851,0.0497602,0.10220832,0.20172872,0.14151719,0.01125221,0.13026498,0.1527694
B_-4_0_P_BLUE_-2_-1_0_-1_2_0_P_ORANGE_-4_2_-3_0_2_-4,1,1,0,2,2,0.5,0.0,0.15139474,0.03454445,0.116850294,0.1859392,0.1502195,0.0030208305,0.14719868,0.15324034
B_0_0_P_BLUE_-1_-3_-1_-1_0_-1_P_ORANGE_-1_1_-1_2_2_3,1,1,0,2,2,0.5,0.0,0.1511846,0.00898616,0.14219844,0.16017076,0.09511079,0.0076026917,0.0875081,0.10271348
B_2_4_P_BLUE_-1_3_1_-2_3_1_P_ORANGE_0_4_2_4_2_4,1,1,0,2,2,0.5,0.0,0.15107797,0.013539448,0.13753852,0.16461742,0.02191542,0.0125619015,0.009353519,0.034477323
B_1_-2_P_BLUE_-1_-1_0_0_3_-4_P_ORANGE_0_-1_0_-1_3_3,1,1,0,2,2,0.5,0.0,0.15100306,0.006031595,0.14497148,0.15703467,0.14144993,0.017278533,0.1241714,0.15872847
B_-4_2_P_BLUE_-4_1_-4_2_-2_0_P_ORANGE_-4_2_-3_3_0_2,1,1,0,2,2,0.5,0.0,0.1506148,0.04770547,0.10290933,0.19832027,0.122950904,0.027967595,0.09498331,0.1509185
B_-2_-4_P_BLUE_-3_-4_-2_-4_1_-4_P_ORANGE_-3_-5_-1_-2_0_0,1,1,0,2,2,0.5,0.0,0.14948463,0.008838773,0.14064586,0.1583234,0.02432875,0.004702675,0.019626074,0.029031424
B_-4_2_P_BLUE_-4_1_-4_4_3_1_P_ORANGE_-4_3_-2_4_-1_3,1,1,0,2,2,0.5,0.0,0.14921707,0.042393304,0.10682377,0.19161038,0.15753178,0.07607946,0.081452325,0.23361124
